option_id,question_id,option_label,option_value,points,display_order,status,created_at,marathi_option_text
SLEEP-50/034/02,SLEEP-50/034,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/034/03,SLEEP-50/034,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/034/04,SLEEP-50/034,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/035/01,SLEEP-50/035,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/035/02,SLEEP-50/035,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/035/03,SLEEP-50/035,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/035/04,SLEEP-50/035,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/036/01,SLEEP-50/036,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/036/02,SLEEP-50/036,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/036/03,SLEEP-50/036,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/036/04,SLEEP-50/036,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/037/01,SLEEP-50/037,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/037/02,SLEEP-50/037,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/037/03,SLEEP-50/037,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/037/04,SLEEP-50/037,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/038/01,SLEEP-50/038,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/038/02,SLEEP-50/038,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/038/03,SLEEP-50/038,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/038/04,SLEEP-50/038,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/039/01,SLEEP-50/039,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/039/02,SLEEP-50/039,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/039/03,SLEEP-50/039,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/039/04,SLEEP-50/039,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/040/01,SLEEP-50/040,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/040/02,SLEEP-50/040,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/040/03,SLEEP-50/040,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/040/04,SLEEP-50/040,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/041/01,SLEEP-50/041,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/041/02,SLEEP-50/041,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/041/03,SLEEP-50/041,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/041/04,SLEEP-50/041,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/042/01,SLEEP-50/042,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/042/02,SLEEP-50/042,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/042/03,SLEEP-50/042,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/042/04,SLEEP-50/042,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/043/01,SLEEP-50/043,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/043/02,SLEEP-50/043,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/043/03,SLEEP-50/043,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/043/04,SLEEP-50/043,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/044/01,SLEEP-50/044,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/044/02,SLEEP-50/044,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/044/03,SLEEP-50/044,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/044/04,SLEEP-50/044,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/045/01,SLEEP-50/045,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/045/02,SLEEP-50/045,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/045/03,SLEEP-50/045,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/045/04,SLEEP-50/045,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/046/01,SLEEP-50/046,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/046/02,SLEEP-50/046,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/046/03,SLEEP-50/046,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/046/04,SLEEP-50/046,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/047/01,SLEEP-50/047,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/047/02,SLEEP-50/047,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/047/03,SLEEP-50/047,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/047/04,SLEEP-50/047,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/048/01,SLEEP-50/048,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/048/02,SLEEP-50/048,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/048/03,SLEEP-50/048,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/048/04,SLEEP-50/048,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/049/01,SLEEP-50/049,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/049/02,SLEEP-50/049,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/049/03,SLEEP-50/049,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/049/04,SLEEP-50/049,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/050/01,SLEEP-50/050,Not at all,0,1,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SLEEP-50/050/02,SLEEP-50/050,Somewhat,1,2,2,true,2026-09-04 00:00:00+00,थोडा
SLEEP-50/050/03,SLEEP-50/050,Rather much,2,3,3,true,2026-09-04 00:00:00+00,खूप जास्त
SLEEP-50/050/04,SLEEP-50/050,Very much,3,4,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/001/01,SNAP-IV/001,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/001/02,SNAP-IV/001,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/001/03,SNAP-IV/001,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/001/04,SNAP-IV/001,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/002/01,SNAP-IV/002,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/002/02,SNAP-IV/002,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/002/03,SNAP-IV/002,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/002/04,SNAP-IV/002,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/003/01,SNAP-IV/003,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/003/02,SNAP-IV/003,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/003/03,SNAP-IV/003,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/003/04,SNAP-IV/003,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/004/01,SNAP-IV/004,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/004/02,SNAP-IV/004,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/004/03,SNAP-IV/004,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/004/04,SNAP-IV/004,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/005/01,SNAP-IV/005,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/005/02,SNAP-IV/005,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/005/03,SNAP-IV/005,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/005/04,SNAP-IV/005,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/006/01,SNAP-IV/006,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/006/02,SNAP-IV/006,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/006/03,SNAP-IV/006,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/006/04,SNAP-IV/006,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/007/01,SNAP-IV/007,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/007/02,SNAP-IV/007,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/007/03,SNAP-IV/007,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/007/04,SNAP-IV/007,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/008/01,SNAP-IV/008,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/008/02,SNAP-IV/008,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/008/03,SNAP-IV/008,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/008/04,SNAP-IV/008,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/009/01,SNAP-IV/009,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/009/02,SNAP-IV/009,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/009/03,SNAP-IV/009,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/009/04,SNAP-IV/009,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/010/01,SNAP-IV/010,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/010/02,SNAP-IV/010,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/010/03,SNAP-IV/010,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/010/04,SNAP-IV/010,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/011/01,SNAP-IV/011,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/011/02,SNAP-IV/011,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/011/03,SNAP-IV/011,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/011/04,SNAP-IV/011,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/012/01,SNAP-IV/012,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/012/02,SNAP-IV/012,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/012/03,SNAP-IV/012,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/012/04,SNAP-IV/012,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/013/01,SNAP-IV/013,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/013/02,SNAP-IV/013,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/013/03,SNAP-IV/013,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/013/04,SNAP-IV/013,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/014/01,SNAP-IV/014,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/014/02,SNAP-IV/014,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/014/03,SNAP-IV/014,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/014/04,SNAP-IV/014,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/015/01,SNAP-IV/015,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/015/02,SNAP-IV/015,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/015/03,SNAP-IV/015,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/015/04,SNAP-IV/015,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/016/01,SNAP-IV/016,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/016/02,SNAP-IV/016,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/016/03,SNAP-IV/016,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/016/04,SNAP-IV/016,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/017/01,SNAP-IV/017,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/017/02,SNAP-IV/017,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/017/03,SNAP-IV/017,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/017/04,SNAP-IV/017,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/018/01,SNAP-IV/018,Not at all,0,0,1,true,2026-09-04 00:00:00+00,
SNAP-IV/018/02,SNAP-IV/018,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/018/03,SNAP-IV/018,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/018/04,SNAP-IV/018,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/019/01,SNAP-IV/019,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/019/02,SNAP-IV/019,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/019/03,SNAP-IV/019,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/019/04,SNAP-IV/019,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/020/01,SNAP-IV/020,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/020/02,SNAP-IV/020,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/020/03,SNAP-IV/020,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/020/04,SNAP-IV/020,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/021/01,SNAP-IV/021,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/021/02,SNAP-IV/021,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/021/03,SNAP-IV/021,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/021/04,SNAP-IV/021,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/022/01,SNAP-IV/022,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/022/02,SNAP-IV/022,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/022/03,SNAP-IV/022,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/022/04,SNAP-IV/022,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/023/01,SNAP-IV/023,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/023/02,SNAP-IV/023,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/023/03,SNAP-IV/023,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/023/04,SNAP-IV/023,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/024/01,SNAP-IV/024,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/024/02,SNAP-IV/024,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/024/03,SNAP-IV/024,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/024/04,SNAP-IV/024,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/025/01,SNAP-IV/025,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/025/02,SNAP-IV/025,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/025/03,SNAP-IV/025,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,बराच
SNAP-IV/025/04,SNAP-IV/025,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SNAP-IV/026/01,SNAP-IV/026,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
SNAP-IV/026/02,SNAP-IV/026,Just a little,1,1,2,true,2026-09-04 00:00:00+00,थोडासा
SNAP-IV/026/03,SNAP-IV/026,Quite a bit,2,2,3,true,2026-09-04 00:00:00+00,खूप काही
SNAP-IV/026/04,SNAP-IV/026,Very much,3,3,4,true,2026-09-04 00:00:00+00,खूप जास्त
SS-QOL/001/01,SS-QOL/001,Total help - Couldn't do it at all - Strongly agree,0,1,1,true,2026-09-04 00:00:00+00,एकूण मदत - मला अजिबात करता आली नाही - ठामपणे सहमत
SS-QOL/001/02,SS-QOL/001,A lot of help - A lot of trouble - Moderately agree,1,2,2,true,2026-09-04 00:00:00+00,खूप मदत - खूप त्रास - मध्यम प्रमाणात सहमत
SS-QOL/001/03,SS-QOL/001,Some help - Some trouble - Neither agree nor disagree,2,3,3,true,2026-09-04 00:00:00+00,काही मदत - काही त्रास - ना सहमत ना असहमत
SS-QOL/001/04,SS-QOL/001,A little help - A little trouble - Moderately disagree,3,4,4,true,2026-09-04 00:00:00+00,थोडी मदत - थोडी अडचण - मध्यम मतभेद
SS-QOL/001/05,SS-QOL/001,No help needed - No trouble at all - Strongly disagree,4,5,5,true,2026-09-04 00:00:00+00,काही मदत आवश्यक नाही - कोणतीही अडचण नाही - तीव्र मतभेद
SS-QOL/002/01,SS-QOL/002,Total help - Couldn't do it at all - Strongly agree,0,1,1,true,2026-09-04 00:00:00+00,एकूण मदत - मला अजिबात करता आली नाही - जोरदार सहमत
SS-QOL/002/02,SS-QOL/002,A lot of help - A lot of trouble - Moderately agree,1,2,2,true,2026-09-04 00:00:00+00,खूप मदत - खूप त्रास - मध्यम प्रमाणात सहमत
SS-QOL/002/03,SS-QOL/002,Some help - Some trouble - Neither agree nor disagree,2,3,3,true,2026-09-04 00:00:00+00,काही मदत - काही त्रास - ना सहमत ना असहमत
SS-QOL/002/04,SS-QOL/002,A little help - A little trouble - Moderately disagree,3,4,4,true,2026-09-04 00:00:00+00,थोडी मदत - थोडी अडचण - मध्यम मतभेद
SS-QOL/002/05,SS-QOL/002,No help needed - No trouble at all - Strongly disagree,4,5,5,true,2026-09-04 00:00:00+00,काही मदत आवश्यक नाही - कोणतीही अडचण नाही - तीव्र मतभेद
SS-QOL/003/01,SS-QOL/003,Total help - Couldn't do it at all - Strongly agree,0,1,1,true,2026-09-04 00:00:00+00,एकूण मदत - मला अजिबात करता आली नाही - ठामपणे सहमत
SS-QOL/003/02,SS-QOL/003,A lot of help - A lot of trouble - Moderately agree,1,2,2,true,2026-09-04 00:00:00+00,खूप मदत - खूप त्रास - मध्यम प्रमाणात सहमत
SS-QOL/003/03,SS-QOL/003,Some help - Some trouble - Neither agree nor disagree,2,3,3,true,2026-09-04 00:00:00+00,काही मदत - काही त्रास - ना सहमत ना असहमत
SS-QOL/003/04,SS-QOL/003,A little help - A little trouble - Moderately disagree,3,4,4,true,2026-09-04 00:00:00+00,थोडी मदत - थोडी अडचण - मध्यम मतभेद
SS-QOL/003/05,SS-QOL/003,No help needed - No trouble at all - Strongly disagree,4,5,5,true,2026-09-04 00:00:00+00,काही मदत आवश्यक नाही - कोणतीही अडचण नाही - तीव्र मतभेद
SS-QOL/004/01,SS-QOL/004,Total help - Couldn't do it at all - Strongly agree,0,1,1,true,2026-09-04 00:00:00+00,एकूण मदत - मला अजिबात करता आली नाही - ठामपणे सहमत
SS-QOL/004/02,SS-QOL/004,A lot of help - A lot of trouble - Moderately agree,1,2,2,true,2026-09-04 00:00:00+00,खूप मदत - खूप त्रास - मध्यम प्रमाणात सहमत
SS-QOL/004/03,SS-QOL/004,Some help - Some trouble - Neither agree nor disagree,2,3,3,true,2026-09-04 00:00:00+00,काही मदत - काही त्रास - ना सहमत ना असहमत
SS-QOL/004/04,SS-QOL/004,A little help - A little trouble - Moderately disagree,3,4,4,true,2026-09-04 00:00:00+00,थोडी मदत - थोडी अडचण - मध्यम मतभेद
SS-QOL/004/05,SS-QOL/004,No help needed - No trouble at all - Strongly disagree,4,5,5,true,2026-09-04 00:00:00+00,काही मदत आवश्यक नाही - कोणतीही अडचण नाही - तीव्र मतभेद
SS-QOL/005/01,SS-QOL/005,Total help - Couldn't do it at all - Strongly agree,0,1,1,true,2026-09-04 00:00:00+00,एकूण मदत - मला अजिबात करता आली नाही - ठामपणे सहमत
SS-QOL/005/02,SS-QOL/005,A lot of help - A lot of trouble - Moderately agree,1,2,2,true,2026-09-04 00:00:00+00,खूप मदत - खूप त्रास - मध्यम प्रमाणात सहमत
SS-QOL/005/03,SS-QOL/005,Some help - Some trouble - Neither agree nor disagree,2,3,3,true,2026-09-04 00:00:00+00,काही मदत - काही त्रास - ना सहमत ना असहमत
SS-QOL/005/04,SS-QOL/005,A little help - A little trouble - Moderately disagree,3,4,4,true,2026-09-04 00:00:00+00,थोडी मदत - थोडी अडचण - मध्यम मतभेद
SS-QOL/005/05,SS-QOL/005,No help needed - No trouble at all - Strongly disagree,4,5,5,true,2026-09-04 00:00:00+00,काही मदत आवश्यक नाही - कोणतीही अडचण नाही - तीव्र मतभेद
SS-QOL/006/01,SS-QOL/006,Total help - Couldn't do it at all - Strongly agree,0,1,1,true,2026-09-04 00:00:00+00,एकूण मदत - मला अजिबात करता आली नाही - ठामपणे सहमत
SS-QOL/006/02,SS-QOL/006,A lot of help - A lot of trouble - Moderately agree,1,2,2,true,2026-09-04 00:00:00+00,खूप मदत - खूप त्रास - मध्यम प्रमाणात सहमत
SS-QOL/006/03,SS-QOL/006,Some help - Some trouble - Neither agree nor disagree,2,3,3,true,2026-09-04 00:00:00+00,काही मदत - काही त्रास - ना सहमत ना असहमत
SS-QOL/006/04,SS-QOL/006,A little help - A little trouble - Moderately disagree,3,4,4,true,2026-09-04 00:00:00+00,थोडी मदत - थोडी अडचण - मध्यम मतभेद
SS-QOL/006/05,SS-QOL/006,No help needed - No trouble at all - Strongly disagree,4,5,5,true,2026-09-04 00:00:00+00,काही मदत आवश्यक नाही - कोणतीही अडचण नाही - तीव्र मतभेद
SS-QOL/007/01,SS-QOL/007,Total help - Couldn't do it at all - Strongly agree,0,1,1,true,2026-09-04 00:00:00+00,एकूण मदत - मला अजिबात करता आली नाही - जोरदार सहमत
SS-QOL/007/02,SS-QOL/007,A lot of help - A lot of trouble - Moderately agree,1,2,2,true,2026-09-04 00:00:00+00,खूप मदत - खूप त्रास - मध्यम प्रमाणात सहमत
SS-QOL/007/03,SS-QOL/007,Some help - Some trouble - Neither agree nor disagree,2,3,3,true,2026-09-04 00:00:00+00,काही मदत - काही त्रास - ना सहमत ना असहमत
SS-QOL/007/04,SS-QOL/007,A little help - A little trouble - Moderately disagree,3,4,4,true,2026-09-04 00:00:00+00,थोडी मदत - थोडी अडचण - मध्यम मतभेद
SS-QOL/007/05,SS-QOL/007,No help needed - No trouble at all - Strongly disagree,4,5,5,true,2026-09-04 00:00:00+00,काही मदत आवश्यक नाही - कोणतीही अडचण नाही - तीव्र मतभेद
SS-QOL/008/01,SS-QOL/008,Total help - Couldn't do it at all - Strongly agree,0,1,1,true,2026-09-04 00:00:00+00,एकूण मदत - मला अजिबात करता आली नाही - ठामपणे सहमत
SS-QOL/008/02,SS-QOL/008,A lot of help - A lot of trouble - Moderately agree,1,2,2,true,2026-09-04 00:00:00+00,खूप मदत - खूप त्रास - मध्यम प्रमाणात सहमत
SS-QOL/008/03,SS-QOL/008,Some help - Some trouble - Neither agree nor disagree,2,3,3,true,2026-09-04 00:00:00+00,काही मदत - काही त्रास - ना सहमत ना असहमत
SS-QOL/008/04,SS-QOL/008,A little help - A little trouble - Moderately disagree,3,4,4,true,2026-09-04 00:00:00+00,थोडी मदत - थोडी अडचण - मध्यम मतभेद
SS-QOL/008/05,SS-QOL/008,No help needed - No trouble at all - Strongly disagree,4,5,5,true,2026-09-04 00:00:00+00,काही मदत आवश्यक नाही - कोणतीही अडचण नाही - तीव्र मतभेद
SS-QOL/009/01,SS-QOL/009,Total help - Couldn't do it at all - Strongly agree,0,1,1,true,2026-09-04 00:00:00+00,एकूण मदत - मला अजिबात करता आली नाही - ठामपणे सहमत
SS-QOL/009/02,SS-QOL/009,A lot of help - A lot of trouble - Moderately agree,1,2,2,true,2026-09-04 00:00:00+00,खूप मदत - खूप त्रास - मध्यम प्रमाणात सहमत
SS-QOL/009/03,SS-QOL/009,Some help - Some trouble - Neither agree nor disagree,2,3,3,true,2026-09-04 00:00:00+00,काही मदत - काही त्रास - ना सहमत ना असहमत
