question_id,question_code,disease_id,scale_id,ds_map_id,question_text,answer_type,min_value,max_value,is_required,skip_logic,display_order,is_common_scale,created_at,marathi_question_text
MSQ/013,MSQ/013,MIGRAINE/2026,MSQ/2026,Migraine/MSQ,How often have you felt like you were a burden on others?,radio,,,true,,13,false,2026-09-04 00:00:00+00,तुम्हाला किती वेळा असे वाटले आहे की तुम्ही इतरांसाठी ओझे आहात?
MSQ/014,MSQ/014,MIGRAINE/2026,MSQ/2026,Migraine/MSQ,How often have you been afraid of letting others down?,radio,,,true,,14,false,2026-09-04 00:00:00+00,तुम्ही इतरांना निराश करण्याची किती वेळा भीती वाटली आहे?
PainDETECT/001,PainDETECT/001,,PainDETECT/2026,,"How would you assess your pain now, at this moment?",slider,,,true,,1,true,2026-09-04 00:00:00+00,"या क्षणी, तुम्ही तुमच्या वेदनांचे मूल्यांकन कसे कराल?"
PainDETECT/002,PainDETECT/002,,PainDETECT/2026,,How strong was the strongest pain during the past 4 weeks?,slider,,,true,,2,true,2026-09-04 00:00:00+00,गेल्या ४ आठवड्यांमध्ये सर्वात तीव्र वेदना किती तीव्र होती?
PainDETECT/003,PainDETECT/003,,PainDETECT/2026,,How strong was the pain during the past 4 weeks on average?,slider,,,true,,3,true,2026-09-04 00:00:00+00,गेल्या ४ आठवड्यांमध्ये सरासरी वेदना किती तीव्र होती?
PainDETECT/004,PainDETECT/004,,PainDETECT/2026,,Mark the picture that best describes the course of your pain,radio,,,true,,4,true,2026-09-04 00:00:00+00,तुमच्या वेदनांच्या प्रवासाचे सर्वोत्तम वर्णन करणाऱ्या चित्रावर ठळक करा.
PainDETECT/005,PainDETECT/005,,PainDETECT/2026,,Does your pain radiate to other regions of your body?,radio,,,true,If Yes ? draw direction,5,true,2026-09-04 00:00:00+00,तुमच्या वेदना शरीराच्या इतर भागांमध्ये पसरतात का?
PainDETECT/006,PainDETECT/006,,PainDETECT/2026,,"Do you suffer from a burning sensation (e.g., stinging nettles) in the marked areas?",radio,,,true,,6,true,2026-09-04 00:00:00+00,"चिन्हांकित भागात जळजळ (उदा., वेदनादायक तण) जाणवते का?"
PainDETECT/007,PainDETECT/007,,PainDETECT/2026,,Do you have a tingling or prickling sensation in the area of your pain?,radio,,,true,,7,true,2026-09-04 00:00:00+00,तुमच्या वेदना होणाऱ्या भागात तुम्हाला कळ सुटणे किंवा चुरगळणे जाणवते का?
PainDETECT/008,PainDETECT/008,,PainDETECT/2026,,"Is light touching (clothing, a blanket) in this area painful?",radio,,,true,,8,true,2026-09-04 00:00:00+00,"या भागात हलक्या स्पर्शाने (वस्त्र, पांघरूण) वेदना होतात का?"
PainDETECT/009,PainDETECT/009,,PainDETECT/2026,,"Do you have sudden pain attacks in the area of your pain, like electric shocks?",radio,,,true,,9,true,2026-09-04 00:00:00+00,"तुम्हाला तुमच्या वेदना होणाऱ्या भागात अचानक वेदनांचे झटके येतात का, जसे की विद्युत धक्क्यांसारखे?"
PainDETECT/010,PainDETECT/010,,PainDETECT/2026,,Is cold or heat (bath water) in this area occasionally painful?,radio,,,true,,10,true,2026-09-04 00:00:00+00,या भागात अधूनमधून थंडी किंवा उष्णता (स्नानाचे पाणी) दुखते का?
PainDETECT/011,PainDETECT/011,,PainDETECT/2026,,Do you suffer from a sensation of numbness in the areas that you marked?,radio,,,true,,11,true,2026-09-04 00:00:00+00,तुम्ही चिन्हांकित केलेल्या भागांमध्ये सुन्न होण्याच्या संवेदना जाणवतात का?
PainDETECT/012,PainDETECT/012,,PainDETECT/2026,,"Does slight pressure in this area, e.g., with a finger, trigger pain?",radio,,,true,,12,true,2026-09-04 00:00:00+00,"या भागात थोडा दबाव, उदा., बोटाने, वेदना निर्माण करतो का?"
PainRatingScale/001,PainRatingScale/001,,PRS/2026,,how would you rate your pain RIGHT NOW.,slider,,,true,,1,true,2026-09-04 00:00:00+00,सध्या तुम्हाला वेदना किती आहेत?
PainRatingScale/002,PainRatingScale/002,,PRS/2026,,how would you rate your USUAL level of pain during the last week.,slider,,,true,,2,true,2026-09-04 00:00:00+00,गेल्या आठवड्यात तुम्हाला नेहमी किती वेदना होत होत्या?
PainRatingScale/003,PainRatingScale/003,,PRS/2026,,how would you rate your BEST level of pain during the last week.,slider,,,true,,3,true,2026-09-04 00:00:00+00,गेल्या आठवड्यात तुम्हाला किती वेदना झाल्या?
PainRatingScale/004,PainRatingScale/004,,PRS/2026,,how would you rate your WORST level of pain during the last week.,slider,,,true,,4,true,2026-09-04 00:00:00+00,गेल्या आठवड्यात तुम्हाला सर्वात कमी वेदना कशा वाटल्या?
PDSS/001,PDSS/001,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,"Overall, did you sleep well during the last week?",radio,,,true,,1,false,2026-09-04 00:00:00+00,"एकंदरीत, गेल्या आठवड्यात तुम्ही नीट झोपलास का?"
PDSS/002,PDSS/002,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you have difficulty falling asleep each night?,radio,,,true,,2,false,2026-09-04 00:00:00+00,तुम्हाला प्रत्येक रात्री झोप येण्यास त्रास होत होता का?
PDSS/003,PDSS/003,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you have difficulty staying asleep?,radio,,,true,,3,false,2026-09-04 00:00:00+00,तुम्हाला झोप येण्यास त्रास झाला का?
PDSS/004,PDSS/004,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you have restlessness of legs or arms at nights causing disruption of sleep?,radio,,,true,,4,false,2026-09-04 00:00:00+00,रात्री पायांमध्ये किंवा हातांमध्ये अस्वस्थता जाणवली आणि त्यामुळे झोप बिघडली का?
PDSS/005,PDSS/005,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Was your sleep disturbed due to an urge to move your legs or arms?,radio,,,true,,5,false,2026-09-04 00:00:00+00,पाय किंवा हात हलवण्याची इच्छा झाल्यामुळे तुम्हाला झोप खंडित झाली होती का?
PDSS/006,PDSS/006,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you suffer from distressing dreams at night?,radio,,,true,,6,false,2026-09-04 00:00:00+00,तुम्हाला रात्री दुःस्वप्ने पडत होती का?
PDSS/007,PDSS/007,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you suffer from distressing hallucinations at night (seeing or hearing things you are told do not exist)?,radio,,,true,,7,false,2026-09-04 00:00:00+00,तुम्हाला रात्री त्रासदायक भ्रम झाले होते का (अस्तित्वात नसलेल्या गोष्टी पाहणे किंवा ऐकणे)?
PDSS/008,PDSS/008,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you get up at night to pass urine?,radio,,,true,,8,false,2026-09-04 00:00:00+00,रात्री तुम्हाला लघवी करण्यासाठी उठावे लागले का?
PDSS/009,PDSS/009,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you feel uncomfortable at night because you were unable to turn around in bed or move due to immobility?,radio,,,true,,9,false,2026-09-04 00:00:00+00,तुम्हाला रात्री अस्वस्थ वाटले का कारण तुम्ही पलंगावर फिरू शकत नव्हता किंवा हालचाल करू शकत नव्हता?
PDSS/010,PDSS/010,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you feel pain in your arms or legs which woke you up from sleep at night?,radio,,,true,,10,false,2026-09-04 00:00:00+00,तुम्हाला तुमच्या हात किंवा पायांमध्ये वेदना जाणवल्या आणि त्यामुळे रात्री झोपेतून जाग आली का?
PDSS/011,PDSS/011,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you have muscle cramps in your arms or legs which woke you up whilst sleeping at night?,radio,,,true,,11,false,2026-09-04 00:00:00+00,रात्री झोपेत असताना तुमच्या हातापायांमध्ये स्नायूंमध्ये आकडी आली आणि तुम्हाला जाग आली का?
PDSS/012,PDSS/012,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you wake early in the morning with painful posturing of arms and legs?,radio,,,true,,12,false,2026-09-04 00:00:00+00,सकाळी लवकर उठून तुम्हाला हात आणि पाय दुखत होते का?
PDSS/013,PDSS/013,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,"On waking, did you experience tremor?",radio,,,true,,13,false,2026-09-04 00:00:00+00,जाग आल्यावर तुम्हाला भूकंप जाणवला का?
PDSS/014,PDSS/014,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you feel tired and sleepy after waking in the morning?,radio,,,true,,14,false,2026-09-04 00:00:00+00,सकाळी उठल्यावर तुम्हाला थकवा आणि झोप लागली का?
PDSS/015,PDSS/015,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you wake up at night due to snoring or difficulties with breathing?,radio,,,true,,15,false,2026-09-04 00:00:00+00,तुम्हाला घोरण्यामुळे रात्री जाग येते की श्वास घेण्यास त्रास होतो?
PFS-16/001,PFS-16/001,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I have to rest during the day,radio,,,true,,1,false,2026-09-04 00:00:00+00,मला दिवसा विश्रांती घ्यावी लागते.
PFS-16/002,PFS-16/002,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,My life is restricted by fatigue,radio,,,true,,2,false,2026-09-04 00:00:00+00,थकवा माझ्या आयुष्यावर मर्यादा आणतो.
PFS-16/003,PFS-16/003,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I get tired more quickly than other people I know,radio,,,true,,3,false,2026-09-04 00:00:00+00,मी ओळखते त्या इतर लोकांपेक्षा लवकर थकतो.
PFS-16/004,PFS-16/004,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,Fatigue is one of my three worst symptoms,radio,,,true,,4,false,2026-09-04 00:00:00+00,थकवा हा माझ्या तीन सर्वात वाईट लक्षणांपैकी एक आहे.
PFS-16/005,PFS-16/005,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I feel completely exhausted,radio,,,true,,5,false,2026-09-04 00:00:00+00,मला पूर्णपणे थकवा जाणवत आहे.
PFS-16/006,PFS-16/006,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,Fatigue makes me reluctant to socialise,radio,,,true,,6,false,2026-09-04 00:00:00+00,थकवा आल्यामुळे मला समाजात मिसळण्यास अनिच्छा वाटते.
PFS-16/007,PFS-16/007,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,It takes me longer to get things done because of fatigue,radio,,,true,,7,false,2026-09-04 00:00:00+00,थकव्यामुळे गोष्टी पूर्ण करायला मला जास्त वेळ लागतो.
PFS-16/008,PFS-16/008,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I have a feeling of heaviness,radio,,,true,,8,false,2026-09-04 00:00:00+00,मला जडपणा जाणवत आहे.
PFS-16/009,PFS-16/009,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,If I wasn’t so tired I could do more things,radio,,,true,,9,false,2026-09-04 00:00:00+00,मी एवढा थकलो नसतो तर आणखी कामे करू शकलो असतो.
PFS-16/010,PFS-16/010,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,Everything I do is an effort,radio,,,true,,10,false,2026-09-04 00:00:00+00,मी जे काही करते ते सर्व प्रयत्नपूर्वक करते.
PFS-16/011,PFS-16/011,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I feel tired for much of the time,radio,,,true,,11,false,2026-09-04 00:00:00+00,मला बहुतेक वेळ थकवा जाणवतो.
PFS-16/012,PFS-16/012,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I feel totally drained,radio,,,true,,12,false,2026-09-04 00:00:00+00,मी पूर्णपणे थकलेली आहे.
PFS-16/013,PFS-16/013,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,Fatigue makes it difficult for me to cope with everyday activities,radio,,,true,,13,false,2026-09-04 00:00:00+00,थकवा आल्यामुळे मला दैनंदिन कामांमध्ये अडचणी येतात.
PFS-16/014,PFS-16/014,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I feel tired even when I haven’t done anything,radio,,,true,,14,false,2026-09-04 00:00:00+00,मी काहीच केले नसले तरीही मला थकवा जाणवतो.
PFS-16/015,PFS-16/015,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,Because of fatigue I do less in my day than I would like,radio,,,true,,15,false,2026-09-04 00:00:00+00,थकव्यामुळे मी माझ्या दिवसात मला वाटते त्यापेक्षा कमी काम करतो.
PFS-16/016,PFS-16/016,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I get so tired I want to lie down wherever I am,radio,,,true,,16,false,2026-09-04 00:00:00+00,मला इतकी थकवा येते की मी जिथे कुठे आहे तिथे झोपी जाऊ इच्छितो.
PSQI/001,PSQI/001,,PSQI/2026,,"During the past month, what time have you usually gone to bed at night?",text,,,true,,1,true,2026-09-04 00:00:00+00,"गेल्या महिन्यात, तुम्ही रात्री साधारणपणे कधी झोपायला जाता?"
PSQI/002,PSQI/002,,PSQI/2026,,"During the past month, how long (in minutes) has it usually taken you to fall asleep each night?",number,,,true,,2,true,2026-09-04 00:00:00+00,"गेल्या महिन्यात, तुम्हाला दर रात्री झोपी जाण्यासाठी किती वेळ लागला (मिनिटांमध्ये)?"
PSQI/003,PSQI/003,,PSQI/2026,,"During the past month, what time have you usually gotten up in the morning?",text,,,true,,3,true,2026-09-04 00:00:00+00,"गेल्या महिन्यात, तुम्ही सकाळी नेहमी कोणत्या वेळी उठता?"
PSQI/004,PSQI/004,,PSQI/2026,,"During the past month, how many hours of actual sleep did you get at night?",number,,,true,,4,true,2026-09-04 00:00:00+00,"गेल्या महिन्यात, रात्री तुम्हाला किती तासांची वास्तविक झोप मिळाली?"
SARA/001,SARA/001,,SARA/2026,,"GAIT Proband is asked (1) to walk at a safe distance parallel to 
a wall including a half-turn (turn around to face the 
opposite direction of gait) and (2) to walk in tandem 
(heels to toes) without support.",radio,,,true,,1,true,2026-09-04 00:00:00+00,जीएआयटी प्रॉडबल्डला (१) सुरक्षित अंतरावर समांतर चालण्यास सांगितले जाते. भिंतः अर्ध-वाग (वाग म्हणजे वळण) चालण्याच्या विरुद्ध दिशेने) आणि (२) एकत्र चालण्यासाठी. (पायाची टाच पायाच्या बोटांच्या) आधारविना.
SARA/002,SARA/002,,SARA/2026,,"STANCE Proband is asked to stand (1) in natural position, (2) with 
feet together in parallel (big toes touching each other) and 
(3) in tandem (both feet on one line, no space between 
heel and toe). Proband does not wear shoes, eyes are 
open. For each condition, three trials are allowed. Best 
trial is rated.",radio,,,true,,2,true,2026-09-04 00:00:00+00,"स्टँस प्रोबँडला नैसर्गिक स्थितीत (१) उभे राहण्यास सांगितले जाते, (२) आणि पायांची एकसमान लांबी (मोठ्या बोटाची एकमेकांना स्पर्श होणे) (३) समवेत (दोन्ही पाय एकाच ओळीत, दरम्यान जागा नाही) टाच आणि बोटाचा). प्रबन्द शूज घालत नाही, डोळे खुला. प्रत्येक स्थितीसाठी, तीन चाचण्या करण्याची परवानगी आहे. सर्वोत्तम चाचणीचे मूल्यांकन केले जाते."
SARA/003,SARA/003,,SARA/2026,,"SITTING Proband is asked to sit on an examination bed without 
support of feet, eyes open and arms outstretched to the 
front.",radio,,,true,,3,true,2026-09-04 00:00:00+00,"एस.आय.टी.टी.इंग प्रोबँडला परीक्षेच्या पलंगावर बसण्यास सांगितले जाते. पायांचे आधार, डोळे उघडे आणि हात बाहेर पसरलेले पुढचा भाग."
SARA/004,SARA/004,,SARA/2026,,SPEECH DISTURBANCE Speech is assessed during normal conversation.,radio,,,true,,4,true,2026-09-04 00:00:00+00,SPEECH DISTURBANCE: सामान्य संभाषणादरम्यान भाषण मोजले जाते.
SARA/005,SARA/005,,SARA/2026,,"FINGER CHASE  Rated separately for each side 
Proband sits comfortably(LEFT). If necessary, support of feet 
and trunk is allowed. Examiner sits in front of proband 
and performs 5 consecutive sudden and fast pointing 
movements in unpredictable directions in a frontal plane, 
at about 50 % of proband´s reach. Movements have an 
amplitude of 30 cm and a frequency of 1 movement 
every 2 s. Proband is asked to follow the movements 
with his index finger, as fast and precisely as possible. 
Average performance of last 3 movements is rated.",radio,,,true,,5,true,2026-09-04 00:00:00+00,"फिंगर चेस - प्रत्येक बाजूसाठी स्वतंत्रपणे मूल्यांकन प्रोबँड आरामात(डावीकडे) बसलेला असतो. आवश्यक असल्यास, पायांचे आधार आणि पाठीचा कणा बांधता येतो. परीक्षक पीडितेच्या समोर बसतो. आणि सलग ५ वेळा अचानक आणि जलद बिंदू करतो. पुढच्या पृष्ठभागावर अप्रत्याशित दिशांमध्ये हालचाली, सुमारे ५० % पर्यंत प्रयोजकाच्या पोहोचते. चळवळींमध्ये असतात ३० से.मी. चा विस्तार आणि १ हालचालीची वारंवारता दर दोन सेकंदांनी प्रबन्दला हालचालींचे अनुसरण करण्यास सांगितले जाते. त्याच्या तर्जनीने, शक्य तितक्या जलद आणि अचूकपणे. गेल्या ३ हालचालींचे सरासरी कामगिरीचे मूल्यांकन केले जाते."
SARA/006,SARA/006,,SARA/2026,,"FINGER CHASE  Rated separately for each side 
Proband sits comfortably(RIGHT). If necessary, support of feet 
and trunk is allowed. Examiner sits in front of proband 
and performs 5 consecutive sudden and fast pointing 
movements in unpredictable directions in a frontal plane, 
at about 50 % of proband´s reach. Movements have an 
amplitude of 30 cm and a frequency of 1 movement 
every 2 s. Proband is asked to follow the movements 
with his index finger, as fast and precisely as possible. 
Average performance of last 3 movements is rated.",radio,,,true,,6,true,2026-09-04 00:00:00+00,"फिंगर चेस - प्रत्येक बाजूसाठी स्वतंत्रपणे मूल्यांकन प्रोबँड आरामात बसलेला असतो. आवश्यक असल्यास, पायांचे आधार आणि पाठीचा कणा बांधता येतो. परीक्षक पीडितेच्या समोर बसतो आणि सलग ५ वेळा अचानक आणि जलद बिंदू करतो. पुढच्या पृष्ठभागावर अप्रत्याशित दिशांमध्ये हालचाली, सुमारे ५० % पर्यंत प्रापकपर्यंत पोहोचते. चळवळींमध्ये असतात ३० से.मी. चा विस्तार आणि १ हालचालीची वारंवारता दर दोन सेकंदांनी प्रबन्दला हालचालींचे अनुसरण करण्यास सांगितले जाते. त्याच्या तर्जनीने, शक्य तितक्या जलद आणि अचूकपणे. गेल्या ३ हालचालींचे सरासरी कामगिरीचे मूल्यांकन केले जाते."
SARA/007,SARA/007,,SARA/2026,,"NOSE-fINGER TEST Rated separately for each side 
Proband sits comfortably(LEFT). If necessary, support of feet 
and trunk is allowed. Proband is asked to point repeatedly 
with his index finger from his nose to examiner’s finger 
which is in front of the proband at about 90 % of 
proband’s reach. Movements are performed at moderate 
speed. Average performance of movements is rated 
according to the amplitude of the kinetic tremor.",radio,,,true,,7,true,2026-09-04 00:00:00+00,"नाकाच्या बोटाची चाचणी - प्रत्येक बाजूसाठी स्वतंत्रपणे मूल्यांकन प्रोबँड आरामात(डावीकडे) बसलेला असतो. आवश्यक असल्यास, पायांचे आधार आणि पाठीचा कणा बांधता येतो. प्रबन्दला वारंवार निर्देश करण्यास सांगितले जाते त्याच्या नाकापासून परीक्षकाच्या बोटापर्यंत त्याच्या तर्जनीने जो सुमारे ९० % प्रकरणाच्या समोर आहे रुग्णांच्या समजुतीनुसार. हालचाली मध्यम गतीने केल्या जातात. वेग. हालचालींच्या सरासरी कामगिरीचे मूल्यांकन केले जाते. गतिज भूकंपाच्या विस्तारानुसार."
SARA/008,SARA/008,,SARA/2026,,"NOSE-fINGER TEST Rated separately for each side 
Proband sits comfortably(RIGHT). If necessary, support of feet 
and trunk is allowed. Proband is asked to point repeatedly 
with his index finger from his nose to examiner’s finger 
which is in front of the proband at about 90 % of 
proband’s reach. Movements are performed at moderate 
speed. Average performance of movements is rated 
according to the amplitude of the kinetic tremor.",radio,,,true,,8,true,2026-09-04 00:00:00+00,"नाकाच्या बोटाची चाचणी - प्रत्येक बाजूसाठी स्वतंत्रपणे मूल्यांकन प्रोबँड आरामात बसलेला असतो. आवश्यक असल्यास, पायांचे आधार आणि पाठीचा कणा बांधता येतो. प्रबन्धला वारंवार निर्देश करण्यास सांगितले जाते त्याच्या नाकापासून परीक्षकाच्या बोटापर्यंत त्याच्या तर्जनीने जो सुमारे ९० % वर प्रात्यक्षिक व्यक्तीच्या समोर आहे प्रबन्धकाच्या व्याप्ती. हालचाली मध्यम गतीने केल्या जातात. वेग. हालचालींच्या सरासरी कामगिरीचे मूल्यांकन केले जाते. गतिज भूकंपाच्या विस्तारानुसार."
SARA/009,SARA/009,,SARA/2026,,"FAST ALTERNATING HAND MOVEMENTS Rated separately for each side  
Proband sits comfortably(LEFT). If necessary, support of feet 
and trunk is allowed. Proband is asked to perform 10 
cycles of repetitive alternation of pro- and supinations of 
the hand on his/her thigh as fast and as precise as 
possible. Movement is demonstrated by examiner at a 
speed of approx. 10 cycles within 7 s. Exact times for 
movement execution have to be taken.",radio,,,true,,9,true,2026-09-04 00:00:00+00,"जलद पर्यायी हातांच्या हालचाली प्रत्येक बाजूसाठी स्वतंत्रपणे मूल्यांकित केल्या जातात. प्रोबँड आरामात(डावीकडे) बसलेला असतो. आवश्यक असल्यास, पायांचे आधार आणि पाठीचा कणा बांधता येतो. प्रबन्दला १० करायला सांगितले जाते. चक्र: आवर्तन हाताने त्याच्या/तिच्या मांडीवर झटकन आणि अचूकपणे शक्य. परीक्षक हालचाली दर्शवतो. अंदाजे वेग ७ सेकंदात १० फेऱ्या. नेमके वेळा हालचालींची अंमलबजावणी करावी लागते."
SARA/010,SARA/010,,SARA/2026,,"FAST ALTERNATING HAND MOVEMENTS Rated separately for each side  
Proband sits comfortably(RIGHT). If necessary, support of feet 
and trunk is allowed. Proband is asked to perform 10 
cycles of repetitive alternation of pro- and supinations of 
the hand on his/her thigh as fast and as precise as 
possible. Movement is demonstrated by examiner at a 
speed of approx. 10 cycles within 7 s. Exact times for 
movement execution have to be taken.",radio,,,true,,10,true,2026-09-04 00:00:00+00,"जलद पर्यायी हातांच्या हालचाली प्रत्येक बाजूसाठी स्वतंत्रपणे मूल्यांकित केल्या जातात. प्रोबँड आरामात बसलेला असतो. आवश्यक असल्यास, पायांचे आधार आणि पाठीचा कणा बांधता येतो. प्रबन्दला १० करायला सांगितले जाते. चक्र: आवर्तन हाताने त्याच्या/तिच्या मांडीवर झटकन आणि अचूकपणे शक्य. परीक्षक हालचाली दर्शवतो. अंदाजे वेग ७ सेकंदात १० फेऱ्या. नेमके वेळा हालचालींची अंमलबजावणी करावी लागते."
SARA/011,SARA/011,,SARA/2026,,"HEEL-SHIN SLIDE Rated separately for each side (LEFT)
Proband lies on examination bed, without sight of his 
legs. Proband is asked to lift one leg, point with the heel 
to the opposite knee, slide down along the shin to the 
ankle, and lay the leg back on the examination bed. The 
task is performed 3 times. Slide-down movements should 
be performed within 1 s. If proband slides down without 
contact to shin in all three trials, rate 4.",radio,,,true,,11,true,2026-09-04 00:00:00+00,"हिल्-शिन स्लाइडला प्रत्येक बाजूसाठी (डावीकडे) स्वतंत्रपणे मूल्यांकन दिले जाते. प्रबन्द परीक्षेसाठी पलंगावर पडला होता, त्याला दृष्टी नव्हती. पाय. प्रबन्धला एक पाय वर उचलण्यास सांगितले जाते, टाचेने दाखवायला सांगितले जाते. विरुद्ध गुडघ्यापर्यंत, मांडीच्या खालच्या बाजूस खाली सरकून गुडघा वाकवून पाय परीक्षणाच्या पलंगावर ठेवा. हा कार्य तीन वेळा केले जाते. खाली सरकताना एक सेकंदात सादर करावे लागेल. जर तीनही चाचण्यांमध्ये, शिनच्या संपर्कस्थानी ४ गुण दिले."
SARA/012,SARA/012,,SARA/2026,,"HEEL-SHIN SLIDE Rated separately for each side(RIGHT) 
Proband lies on examination bed, without sight of his 
legs. Proband is asked to lift one leg, point with the heel 
to the opposite knee, slide down along the shin to the 
ankle, and lay the leg back on the examination bed. The 
task is performed 3 times. Slide-down movements should 
be performed within 1 s. If proband slides down without 
contact to shin in all three trials, rate 4.",radio,,,true,,12,true,2026-09-04 00:00:00+00,"हिल्-शिन स्लाइडला प्रत्येक बाजूसाठी (उजवीकडे) स्वतंत्रपणे मूल्यांकन दिले जाते. प्रबन्द परीक्षेसाठी पलंगावर पडलेला असतो, त्याला दृष्टी नसते. पाय. प्रबन्धला एक पाय वर उचलण्यास सांगितले जाते, टाचेने दाखवायला सांगितले जाते. विरुद्ध गुडघ्यापर्यंत, मांडीच्या खालच्या बाजूस खाली सरकून गुडघा वाकवून पाय परीक्षणाच्या पलंगावर ठेवा. हा कार्य तीन वेळा केले जाते. खाली सरकताना एक सेकंदात सादर करावे लागेल. जर तीनही चाचण्यांमध्ये, शिनच्या संपर्कस्थानी ४ गुण दिले."
SLEEP-50/001,SLEEP-50/001,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I am told that I snore.,radio,,,true,,1,false,2026-09-04 00:00:00+00,मला सांगण्यात आले आहे की मला खोकला येतो.
SLEEP-50/002,SLEEP-50/002,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sweat during the night.,radio,,,true,,2,false,2026-09-04 00:00:00+00,रात्री मला घाम येतो.
SLEEP-50/003,SLEEP-50/003,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I am told that I hold my breath when sleeping.,radio,,,true,,3,false,2026-09-04 00:00:00+00,मला असे सांगितले जाते की मी झोपताना दीर्घ श्वास घेते.
SLEEP-50/004,SLEEP-50/004,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I am told that I wake up gasping for air.,radio,,,true,,4,false,2026-09-04 00:00:00+00,मला सांगितले जाते की मी श्वास घेण्यासाठी धडपडत उठतो.
SLEEP-50/005,SLEEP-50/005,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up with a dry mouth.,radio,,,true,,5,false,2026-09-04 00:00:00+00,मला तोंड कोरडे पडते.
SLEEP-50/006,SLEEP-50/006,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up during the night while coughing or being short of breath.,radio,,,true,,6,false,2026-09-04 00:00:00+00,रात्री मला खोकला येतो किंवा श्वास घेण्यास त्रास होतो तेव्हा मला जाग येते.
SLEEP-50/007,SLEEP-50/007,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up with a sour taste in my mouth.,radio,,,true,,7,false,2026-09-04 00:00:00+00,माझ्या तोंडात आंबट चव येते.
SLEEP-50/008,SLEEP-50/008,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up with a headache.,radio,,,true,,8,false,2026-09-04 00:00:00+00,मला डोकेदुखी होते.
SLEEP-50/009,SLEEP-50/009,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I have difficulty in falling asleep.,radio,,,true,,9,false,2026-09-04 00:00:00+00,मला झोप येण्यास त्रास होतो.
SLEEP-50/010,SLEEP-50/010,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,Thoughts go through my head and keep me awake.,radio,,,true,,10,false,2026-09-04 00:00:00+00,विचार माझ्या डोक्यातून जात राहतात आणि मला जागृत ठेवतात.
