question_id,question_code,disease_id,scale_id,ds_map_id,question_text,answer_type,min_value,max_value,is_required,skip_logic,display_order,is_common_scale,created_at,hindi_question_text
PainDETECT/008,PainDETECT/008,,PainDETECT/2026,,"Is light touching (clothing, a blanket) in this area painful?",radio,,,true,,8,true,2026-09-04 00:00:00+00,"क्या इस क्षेत्र में हल्का स्पर्श (कपड़े, कंबल) दर्दनाक है?"
PainDETECT/009,PainDETECT/009,,PainDETECT/2026,,"Do you have sudden pain attacks in the area of your pain, like electric shocks?",radio,,,true,,9,true,2026-09-04 00:00:00+00,"क्या आपको अपने दर्द वाले क्षेत्र में अचानक दर्द के दौरे पड़ते हैं, जैसे कि बिजली का झटका लग रहा हो?"
PainDETECT/010,PainDETECT/010,,PainDETECT/2026,,Is cold or heat (bath water) in this area occasionally painful?,radio,,,true,,10,true,2026-09-04 00:00:00+00,क्या इस क्षेत्र में कभी-कभी ठंड या गर्मी (स्नान का पानी) दर्दनाक होती है?
PainDETECT/011,PainDETECT/011,,PainDETECT/2026,,Do you suffer from a sensation of numbness in the areas that you marked?,radio,,,true,,11,true,2026-09-04 00:00:00+00,क्या आप उन क्षेत्रों में सुन्नता की अनुभूति से पीड़ित हैं जिन्हें आपने चिह्नित किया है?
PainDETECT/012,PainDETECT/012,,PainDETECT/2026,,"Does slight pressure in this area, e.g., with a finger, trigger pain?",radio,,,true,,12,true,2026-09-04 00:00:00+00,"क्या इस क्षेत्र में थोड़ा दबाव, जैसे उंगली से, दर्द को प्रेरित करता है?"
PainRatingScale/001,PainRatingScale/001,,PRS/2026,,how would you rate your pain RIGHT NOW.,slider,,,true,,1,true,2026-09-04 00:00:00+00,अभी आप अपने दर्द को कितना आंकेंगे?
PainRatingScale/002,PainRatingScale/002,,PRS/2026,,how would you rate your USUAL level of pain during the last week.,slider,,,true,,2,true,2026-09-04 00:00:00+00,पिछले सप्ताह में आपकी सामान्य दर्द की स्थिति कैसी रही?
PainRatingScale/003,PainRatingScale/003,,PRS/2026,,how would you rate your BEST level of pain during the last week.,slider,,,true,,3,true,2026-09-04 00:00:00+00,पिछले सप्ताह में आपको अपने सर्वोत्तम स्तर के दर्द का मूल्यांकन कैसे करेंगे?
PainRatingScale/004,PainRatingScale/004,,PRS/2026,,how would you rate your WORST level of pain during the last week.,slider,,,true,,4,true,2026-09-04 00:00:00+00,पिछले सप्ताह में आपको सबसे अधिक दर्द किस स्तर पर हुआ था?
PDSS/001,PDSS/001,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,"Overall, did you sleep well during the last week?",radio,,,true,,1,false,2026-09-04 00:00:00+00,"कुल मिलाकर, पिछले सप्ताह में आपने अच्छी नींद ली?"
PDSS/002,PDSS/002,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you have difficulty falling asleep each night?,radio,,,true,,2,false,2026-09-04 00:00:00+00,क्या आपको हर रात सोने में कठिनाई होती थी?
PDSS/003,PDSS/003,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you have difficulty staying asleep?,radio,,,true,,3,false,2026-09-04 00:00:00+00,क्या आपको सोते रहना मुश्किल लगा?
PDSS/004,PDSS/004,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you have restlessness of legs or arms at nights causing disruption of sleep?,radio,,,true,,4,false,2026-09-04 00:00:00+00,क्या आपको रात में पैरों या हाथों में बेचैनी हुई जिससे नींद में बाधा आई?
PDSS/005,PDSS/005,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Was your sleep disturbed due to an urge to move your legs or arms?,radio,,,true,,5,false,2026-09-04 00:00:00+00,क्या आपके पैरों या हाथों को हिलाने की इच्छा के कारण आपकी नींद में खलल पड़ा था?
PDSS/006,PDSS/006,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you suffer from distressing dreams at night?,radio,,,true,,6,false,2026-09-04 00:00:00+00,क्या आपको रात में दुःस्वप्नों का सामना करना पड़ा?
PDSS/007,PDSS/007,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you suffer from distressing hallucinations at night (seeing or hearing things you are told do not exist)?,radio,,,true,,7,false,2026-09-04 00:00:00+00,क्या आपको रात में परेशान करने वाले मतिभ्रम हुए (ऐसी चीजें देखना या सुनना जो मौजूद नहीं हैं)?
PDSS/008,PDSS/008,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you get up at night to pass urine?,radio,,,true,,8,false,2026-09-04 00:00:00+00,क्या आप रात में पेशाब करने के लिए उठते हैं?
PDSS/009,PDSS/009,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you feel uncomfortable at night because you were unable to turn around in bed or move due to immobility?,radio,,,true,,9,false,2026-09-04 00:00:00+00,क्या आपको रात में असुविधा महसूस हुई क्योंकि आप बिस्तर पर घूम नहीं पा रहे थे या गतिहीनता के कारण हिल नहीं पा रहे थे?
PDSS/010,PDSS/010,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you feel pain in your arms or legs which woke you up from sleep at night?,radio,,,true,,10,false,2026-09-04 00:00:00+00,क्या आपको अपनी भुजाओं या पैरों में दर्द महसूस हुआ जिससे आप रात में सोते समय जाग गए?
PDSS/011,PDSS/011,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you have muscle cramps in your arms or legs which woke you up whilst sleeping at night?,radio,,,true,,11,false,2026-09-04 00:00:00+00,क्या आपको रात में सोते समय आपके हाथ या पैर में ऐंठनें आईं जिससे आप जाग गए?
PDSS/012,PDSS/012,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you wake early in the morning with painful posturing of arms and legs?,radio,,,true,,12,false,2026-09-04 00:00:00+00,क्या आप सुबह जल्दी उठकर अपने हाथों और पैरों को दर्द से हिलाते हुए जागे थे?
PDSS/013,PDSS/013,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,"On waking, did you experience tremor?",radio,,,true,,13,false,2026-09-04 00:00:00+00,जागने पर क्या आपको कंपन महसूस हुआ?
PDSS/014,PDSS/014,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you feel tired and sleepy after waking in the morning?,radio,,,true,,14,false,2026-09-04 00:00:00+00,क्या आपको सुबह उठने के बाद थकान और नींद आ गई थी?
PDSS/015,PDSS/015,PARKINSONSDISEASE/2026,PDSS/2026,Parkinson's Disease/PDSS,Did you wake up at night due to snoring or difficulties with breathing?,radio,,,true,,15,false,2026-09-04 00:00:00+00,क्या आपको खर्राटे लेने या सांस लेने में कठिनाई के कारण रात में जागना पड़ा?
PFS-16/001,PFS-16/001,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I have to rest during the day,radio,,,true,,1,false,2026-09-04 00:00:00+00,मुझे दिन में आराम करना पड़ता है।
PFS-16/002,PFS-16/002,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,My life is restricted by fatigue,radio,,,true,,2,false,2026-09-04 00:00:00+00,मेरी जीवन शक्ति थकान से सीमित है।
PFS-16/003,PFS-16/003,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I get tired more quickly than other people I know,radio,,,true,,3,false,2026-09-04 00:00:00+00,मैं दूसरों की तुलना में जल्दी थक जाता हूँ।
PFS-16/004,PFS-16/004,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,Fatigue is one of my three worst symptoms,radio,,,true,,4,false,2026-09-04 00:00:00+00,थकान मेरे तीन सबसे बुरे लक्षणों में से एक है।
PFS-16/005,PFS-16/005,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I feel completely exhausted,radio,,,true,,5,false,2026-09-04 00:00:00+00,मैं पूरी तरह से थक गया हूँ।
PFS-16/006,PFS-16/006,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,Fatigue makes me reluctant to socialise,radio,,,true,,6,false,2026-09-04 00:00:00+00,थकान होने से मैं लोगों के साथ घुलने-मिलने में संकोच करता हूँ।
PFS-16/007,PFS-16/007,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,It takes me longer to get things done because of fatigue,radio,,,true,,7,false,2026-09-04 00:00:00+00,थकान के कारण मुझे काम करने में अधिक समय लगता है।
PFS-16/008,PFS-16/008,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I have a feeling of heaviness,radio,,,true,,8,false,2026-09-04 00:00:00+00,मुझे भारीपन महसूस हो रहा है।
PFS-16/009,PFS-16/009,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,If I wasn’t so tired I could do more things,radio,,,true,,9,false,2026-09-04 00:00:00+00,अगर मैं इतना थक नहीं जाता तो मैं और काम कर सकता था
PFS-16/010,PFS-16/010,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,Everything I do is an effort,radio,,,true,,10,false,2026-09-04 00:00:00+00,"मैं जो कुछ भी करता हूँ, वह एक प्रयास है।"
PFS-16/011,PFS-16/011,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I feel tired for much of the time,radio,,,true,,11,false,2026-09-04 00:00:00+00,मुझे अधिकांश समय थकान महसूस होती है।
PFS-16/012,PFS-16/012,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I feel totally drained,radio,,,true,,12,false,2026-09-04 00:00:00+00,मैं पूरी तरह से थक गया हूँ।
PFS-16/013,PFS-16/013,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,Fatigue makes it difficult for me to cope with everyday activities,radio,,,true,,13,false,2026-09-04 00:00:00+00,थकान के कारण मुझे रोजमर्रा की गतिविधियों को संभालना मुश्किल हो जाता है।
PFS-16/014,PFS-16/014,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I feel tired even when I haven’t done anything,radio,,,true,,14,false,2026-09-04 00:00:00+00,मुझे तब भी थकान महसूस होती है जब मैंने कुछ भी नहीं किया है।
PFS-16/015,PFS-16/015,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,Because of fatigue I do less in my day than I would like,radio,,,true,,15,false,2026-09-04 00:00:00+00,थकान के कारण मैं अपने दिन में उतना कम काम करता हूँ जितना मैं करना चाहता हूँ।
PFS-16/016,PFS-16/016,PARKINSONSDISEASE/2026,PFS-16/2026,Parkinson's Disease/PFS-16,I get so tired I want to lie down wherever I am,radio,,,true,,16,false,2026-09-04 00:00:00+00,मैं इतनी थक जाती हूँ कि जहाँ भी हूँ लेट जाना चाहती हूँ।
PSQI/001,PSQI/001,,PSQI/2026,,"During the past month, what time have you usually gone to bed at night?",text,,,true,,1,true,2026-09-04 00:00:00+00,"पिछले महीने के दौरान, आप आम तौर पर रात को किस समय सोने जाते हैं?"
PSQI/002,PSQI/002,,PSQI/2026,,"During the past month, how long (in minutes) has it usually taken you to fall asleep each night?",number,,,true,,2,true,2026-09-04 00:00:00+00,"पिछले महीने के दौरान, आपको हर रात सोने में आम तौर पर कितना समय (मिनटों में) लगा है?"
PSQI/003,PSQI/003,,PSQI/2026,,"During the past month, what time have you usually gotten up in the morning?",text,,,true,,3,true,2026-09-04 00:00:00+00,"पिछले महीने के दौरान, आप आम तौर पर सुबह किस समय उठते हैं?"
PSQI/004,PSQI/004,,PSQI/2026,,"During the past month, how many hours of actual sleep did you get at night?",number,,,true,,4,true,2026-09-04 00:00:00+00,"पिछले महीने में, आपको रात में कितने घंटे वास्तविक नींद आई?"
SARA/001,SARA/001,,SARA/2026,,"GAIT Proband is asked (1) to walk at a safe distance parallel to 
a wall including a half-turn (turn around to face the 
opposite direction of gait) and (2) to walk in tandem 
(heels to toes) without support.",radio,,,true,,1,true,2026-09-04 00:00:00+00,जी.ए.आई.टी. प्रबन्ध को (१) एक सुरक्षित दूरी पर समानांतर चलने के लिए कहा जाता है एक दीवार सहित आधा मोड़ (आगे मुड़कर सामना करने के लिए) (चलने की विपरीत दिशा) और (२) एक साथ चलने के लिए बिना सहारे के (हील्स टोज तक)।
SARA/002,SARA/002,,SARA/2026,,"STANCE Proband is asked to stand (1) in natural position, (2) with 
feet together in parallel (big toes touching each other) and 
(3) in tandem (both feet on one line, no space between 
heel and toe). Proband does not wear shoes, eyes are 
open. For each condition, three trials are allowed. Best 
trial is rated.",radio,,,true,,2,true,2026-09-04 00:00:00+00,"स्टांस प्रोबैंड को प्राकृतिक स्थिति में (१) खड़े होने, (२) के साथ खड़े होने के लिए कहा जाता है एक साथ पैर समानांतर में (बड़े पैर की उंगलियां एक-दूसरे को छू रही) और (३) एक साथ (दोनों पैर एक पंक्ति पर, बीच में कोई जगह नहीं) एड़ी और अंगूठा)। प्रबन्धक जूते नहीं पहनता, आँखें खुला हुआ। प्रत्येक स्थिति के लिए तीन परीक्षण किए जाते हैं। सर्वश्रेष्ठ परीक्षण का मूल्यांकन किया जाता है।"
SARA/003,SARA/003,,SARA/2026,,"SITTING Proband is asked to sit on an examination bed without 
support of feet, eyes open and arms outstretched to the 
front.",radio,,,true,,3,true,2026-09-04 00:00:00+00,"प्रबन्धक को बिना बताए परीक्षा के लिए ले जाया जाता है। पैरों का सहारा लेना, आँखें खुली और बाहें बाहर फैलाए अग्रभाग।"
SARA/004,SARA/004,,SARA/2026,,SPEECH DISTURBANCE Speech is assessed during normal conversation.,radio,,,true,,4,true,2026-09-04 00:00:00+00,वाक् विकार: सामान्य बातचीत के दौरान वाक् विकार का आकलन किया जाता है।
SARA/005,SARA/005,,SARA/2026,,"FINGER CHASE  Rated separately for each side 
Proband sits comfortably(LEFT). If necessary, support of feet 
and trunk is allowed. Examiner sits in front of proband 
and performs 5 consecutive sudden and fast pointing 
movements in unpredictable directions in a frontal plane, 
at about 50 % of proband´s reach. Movements have an 
amplitude of 30 cm and a frequency of 1 movement 
every 2 s. Proband is asked to follow the movements 
with his index finger, as fast and precisely as possible. 
Average performance of last 3 movements is rated.",radio,,,true,,5,true,2026-09-04 00:00:00+00,"फिंगर चेज़ प्रत्येक पक्ष के लिए अलग से मूल्यांकित रोगी आराम से बैठता है (बाएँ)। यदि आवश्यक हो, तो पैरों का सहारा और धड़ ले जाने की अनुमति है। परीक्षक रोगी के सामने बैठता है और लगातार ५ बार अचानक और तेजी से इशारा करता है अनियंत्रित दिशाओं में एक अग्र तल में गति, लगभग ५० % तक प्रबलता तक पहुँचता है। आंदोलनों में होते हैं ३० से.मी. का आयाम और १ आवृत्ति हर २ सेकंड पर प्रबन्धक को आंदोलनों का पालन करने के लिए कहा जाता है अपनी तर्जनी से, यथासंभव तेजी और सटीकता से। पिछले ३ आंदोलनों के औसत प्रदर्शन को मूल्यांकित किया जाता है।"
SARA/006,SARA/006,,SARA/2026,,"FINGER CHASE  Rated separately for each side 
Proband sits comfortably(RIGHT). If necessary, support of feet 
and trunk is allowed. Examiner sits in front of proband 
and performs 5 consecutive sudden and fast pointing 
movements in unpredictable directions in a frontal plane, 
at about 50 % of proband´s reach. Movements have an 
amplitude of 30 cm and a frequency of 1 movement 
every 2 s. Proband is asked to follow the movements 
with his index finger, as fast and precisely as possible. 
Average performance of last 3 movements is rated.",radio,,,true,,6,true,2026-09-04 00:00:00+00,"फिंगर चेज़ प्रत्येक पक्ष के लिए अलग से मूल्यांकित प्रबलित व्यक्ति आराम से बैठता है (दाहिने)। यदि आवश्यक हो, तो पैरों का सहारा और धड़ ले जाने की अनुमति है। परीक्षक रोगी के सामने बैठता है और लगातार ५ बार अचानक और तेजी से इशारा करता है अनियंत्रित दिशाओं में एक अग्र तल में गति, लगभग ५० % तक प्रबलता तक पहुँचता है। आंदोलनों में होते हैं ३० से.मी. का आयाम और १ आवृत्ति हर २ सेकंड पर प्रबन्धक को आंदोलनों का पालन करने के लिए कहा जाता है अपनी तर्जनी से, यथासंभव तेजी और सटीकता से। पिछले ३ आंदोलनों के औसत प्रदर्शन को मूल्यांकित किया जाता है।"
SARA/007,SARA/007,,SARA/2026,,"NOSE-fINGER TEST Rated separately for each side 
Proband sits comfortably(LEFT). If necessary, support of feet 
and trunk is allowed. Proband is asked to point repeatedly 
with his index finger from his nose to examiner’s finger 
which is in front of the proband at about 90 % of 
proband’s reach. Movements are performed at moderate 
speed. Average performance of movements is rated 
according to the amplitude of the kinetic tremor.",radio,,,true,,7,true,2026-09-04 00:00:00+00,"नाक-अंगुली परीक्षण प्रत्येक पक्ष के लिए अलग से मूल्यांकन किया जाता है रोगी आराम से बैठता है (बाएँ)। यदि आवश्यक हो, तो पैरों का सहारा और धड़ ले जाने की अनुमति है। प्रबन्धक को बार-बार इंगित करने के लिए कहा जाता है अपनी तर्जनी उंगली से नाक से परीक्षक की उंगली तक जो रोगी के सामने लगभग ९० प्रतिशत पर है प्रबलता। गतिविधियाँ मध्यम गति से की जाती हैं गति आंदोलनों का औसत प्रदर्शन मूल्यांकित किया जाता है। गतिज झटके के आयाम के अनुसार।"
SARA/008,SARA/008,,SARA/2026,,"NOSE-fINGER TEST Rated separately for each side 
Proband sits comfortably(RIGHT). If necessary, support of feet 
and trunk is allowed. Proband is asked to point repeatedly 
with his index finger from his nose to examiner’s finger 
which is in front of the proband at about 90 % of 
proband’s reach. Movements are performed at moderate 
speed. Average performance of movements is rated 
according to the amplitude of the kinetic tremor.",radio,,,true,,8,true,2026-09-04 00:00:00+00,"नाक-अंगुली परीक्षण प्रत्येक पक्ष के लिए अलग से मूल्यांकन किया जाता है प्रबलित रोगी आराम से बैठता है (दाहिने)। यदि आवश्यक हो, तो पैरों का सहारा और धड़ ले जाने की अनुमति है। प्रबन्धक को बार-बार इंगित करने के लिए कहा जाता है अपनी तर्जनी उंगली से नाक से परीक्षक की उंगली तक जो रोगी के सामने लगभग ९० प्रतिशत पर है प्रबलक की पहुँच। गतिविधियाँ मध्यम गति से की जाती हैं गति आंदोलनों का औसत प्रदर्शन मूल्यांकित किया जाता है। गतिज झटके के आयाम के अनुसार।"
SARA/009,SARA/009,,SARA/2026,,"FAST ALTERNATING HAND MOVEMENTS Rated separately for each side  
Proband sits comfortably(LEFT). If necessary, support of feet 
and trunk is allowed. Proband is asked to perform 10 
cycles of repetitive alternation of pro- and supinations of 
the hand on his/her thigh as fast and as precise as 
possible. Movement is demonstrated by examiner at a 
speed of approx. 10 cycles within 7 s. Exact times for 
movement execution have to be taken.",radio,,,true,,9,true,2026-09-04 00:00:00+00,"फास्ट ऑल्टरनेटिंग हैंड मूवमेंट्स प्रत्येक पक्ष के लिए अलग से मूल्यांकित की जाती हैं। रोगी आराम से बैठता है (बाएँ)। यदि आवश्यक हो, तो पैरों का सहारा और धड़ ले जाने की अनुमति है। प्रबन्धक को १० करने के लिए कहा जाता है चक्र: दोहरावदार वैकल्पिक घुमाव और अधो घुमाव हाथ को उसके जांघ पर जितनी जल्दी और सटीक हो सके उतनी जल्दी संभव। गति परीक्षक द्वारा एक पर प्रदर्शित की जाती है। गति: ७ सेकंड के भीतर १० चक्र। सटीक समय के लिए आंदोलन निष्पादन को ध्यान में रखना होगा।"
SARA/010,SARA/010,,SARA/2026,,"FAST ALTERNATING HAND MOVEMENTS Rated separately for each side  
Proband sits comfortably(RIGHT). If necessary, support of feet 
and trunk is allowed. Proband is asked to perform 10 
cycles of repetitive alternation of pro- and supinations of 
the hand on his/her thigh as fast and as precise as 
possible. Movement is demonstrated by examiner at a 
speed of approx. 10 cycles within 7 s. Exact times for 
movement execution have to be taken.",radio,,,true,,10,true,2026-09-04 00:00:00+00,"फास्ट ऑल्टरनेटिंग हैंड मूवमेंट्स प्रत्येक पक्ष के लिए अलग से मूल्यांकित की जाती हैं। प्रबलित रोगी आराम से बैठता है (दाहिने)। यदि आवश्यक हो, तो पैरों का सहारा और धड़ ले जाने की अनुमति है। प्रबन्धक को १० करने के लिए कहा जाता है चक्र: दोहरावदार वैकल्पिक घुमाव और अधो घुमाव हाथ को उसके जांघ पर जितनी जल्दी और सटीक हो सके उतनी जल्दी संभव। गति परीक्षक द्वारा एक पर प्रदर्शित की जाती है। गति: लगभग ७ सेकंड के भीतर १० चक्र। सटीक समय के लिए आंदोलन निष्पादन को ध्यान में रखना होगा।"
SARA/011,SARA/011,,SARA/2026,,"HEEL-SHIN SLIDE Rated separately for each side (LEFT)
Proband lies on examination bed, without sight of his 
legs. Proband is asked to lift one leg, point with the heel 
to the opposite knee, slide down along the shin to the 
ankle, and lay the leg back on the examination bed. The 
task is performed 3 times. Slide-down movements should 
be performed within 1 s. If proband slides down without 
contact to shin in all three trials, rate 4.",radio,,,true,,11,true,2026-09-04 00:00:00+00,"एड़ी-टखनी स्लाइड को प्रत्येक पक्ष (बाएँ) के लिए अलग से मूल्यांकित किया जाता है। प्रबन्धक परीक्षा-बेड पर लेटा हुआ है, उसकी दृष्टि से दूर पैर। प्रबन्धक से एक पैर उठाने और एड़ी की ओर इशारा करने के लिए कहा जाता है विपरीत घुटने तक, टांग के साथ नीचे की ओर टखने को झुकाएं और पैर को परीक्षा टेबल पर वापस रखें। यह कार्य तीन बार किया जाता है। स्लाइड-डाउन की गतिविधियाँ एक सेकंड के भीतर प्रदर्शित किया जाएगा। यदि वारिस बिना तीनों परीक्षणों में संपर्क करने पर टखने के निचले हिस्से में ४ का मूल्यांकन मिला।"
SARA/012,SARA/012,,SARA/2026,,"HEEL-SHIN SLIDE Rated separately for each side(RIGHT) 
Proband lies on examination bed, without sight of his 
legs. Proband is asked to lift one leg, point with the heel 
to the opposite knee, slide down along the shin to the 
ankle, and lay the leg back on the examination bed. The 
task is performed 3 times. Slide-down movements should 
be performed within 1 s. If proband slides down without 
contact to shin in all three trials, rate 4.",radio,,,true,,12,true,2026-09-04 00:00:00+00,"हील-टखनी स्लाइड को प्रत्येक पक्ष (दाएँ) के लिए अलग से मूल्यांकित किया जाता है। प्रबन्धक परीक्षा-बेड पर लेटा हुआ है, अपनी दृष्टि से रहित पैर। प्रबन्धक से एक पैर उठाने और एड़ी की ओर इशारा करने के लिए कहा जाता है विपरीत घुटने तक, टांग के साथ नीचे की ओर टखने को झुकाएं और पैर को परीक्षा टेबल पर वापस रखें। यह कार्य तीन बार किया जाता है। स्लाइड-डाउन की गतिविधियाँ एक सेकंड के भीतर प्रदर्शित किया जाएगा। यदि वारिस बिना तीनों परीक्षणों में संपर्क करने पर टखने के निचले हिस्से में ४ का मूल्यांकन मिला।"
SLEEP-50/001,SLEEP-50/001,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I am told that I snore.,radio,,,true,,1,false,2026-09-04 00:00:00+00,मुझे बताया गया है कि मुझे खर्राटे आते हैं।
SLEEP-50/002,SLEEP-50/002,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sweat during the night.,radio,,,true,,2,false,2026-09-04 00:00:00+00,मुझे रात में पसीना आता है।
SLEEP-50/003,SLEEP-50/003,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I am told that I hold my breath when sleeping.,radio,,,true,,3,false,2026-09-04 00:00:00+00,मुझे बताया गया है कि मैं सोते समय साँस रोक लेता हूँ।
SLEEP-50/004,SLEEP-50/004,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I am told that I wake up gasping for air.,radio,,,true,,4,false,2026-09-04 00:00:00+00,मुझे बताया गया है कि मैं सांस लेने के लिए तड़प रहा हूँ।
SLEEP-50/005,SLEEP-50/005,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up with a dry mouth.,radio,,,true,,5,false,2026-09-04 00:00:00+00,मुझे सूखे मुँह के साथ जागना पड़ता है।
SLEEP-50/006,SLEEP-50/006,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up during the night while coughing or being short of breath.,radio,,,true,,6,false,2026-09-04 00:00:00+00,मैं रात में खांसते हुए या साँस लेने में तकलीफ महसूस करते हुए जाग जाता हूँ।
SLEEP-50/007,SLEEP-50/007,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up with a sour taste in my mouth.,radio,,,true,,7,false,2026-09-04 00:00:00+00,मुझे अपने मुँह में ख़मीरी स्वाद के साथ जागना पड़ता है।
SLEEP-50/008,SLEEP-50/008,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up with a headache.,radio,,,true,,8,false,2026-09-04 00:00:00+00,मुझे सिर में दर्द हो रहा है।
SLEEP-50/009,SLEEP-50/009,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I have difficulty in falling asleep.,radio,,,true,,9,false,2026-09-04 00:00:00+00,मुझे सोने में कठिनाई होती है।
SLEEP-50/010,SLEEP-50/010,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,Thoughts go through my head and keep me awake.,radio,,,true,,10,false,2026-09-04 00:00:00+00,विचार मेरे मन में आते हैं और मुझे जगाए रखते हैं।
SLEEP-50/011,SLEEP-50/011,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I worry and find it hard to relax.,radio,,,true,,11,false,2026-09-04 00:00:00+00,मुझे चिंता होती है और मुझे आराम करना मुश्किल लगता है।
SLEEP-50/012,SLEEP-50/012,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up during the night.,radio,,,true,,12,false,2026-09-04 00:00:00+00,मुझे रात में जागना पड़ता है।
SLEEP-50/013,SLEEP-50/013,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"After waking up during the night, I fall asleep slowly.",radio,,,true,,13,false,2026-09-04 00:00:00+00,"रात में जागने के बाद, मैं धीरे-धीरे सो जाता हूँ।"
SLEEP-50/014,SLEEP-50/014,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I wake up early and cannot get back to sleep.,radio,,,true,,14,false,2026-09-04 00:00:00+00,मैं जल्दी उठ जाता हूँ और फिर सो नहीं पाता हूँ।
SLEEP-50/015,SLEEP-50/015,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sleep lightly.,radio,,,true,,15,false,2026-09-04 00:00:00+00,मैं हल्की नींद लेता हूँ।
SLEEP-50/016,SLEEP-50/016,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sleep too little.,radio,,,true,,16,false,2026-09-04 00:00:00+00,मैं बहुत कम सोता हूँ।
SLEEP-50/017,SLEEP-50/017,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I see dreamlike images when falling asleep or waking up.,radio,,,true,,17,false,2026-09-04 00:00:00+00,सोने या जागने पर मुझे स्वप्न जैसी छवियाँ दिखती हैं।
SLEEP-50/018,SLEEP-50/018,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I sometimes fall asleep on a social occasion.,radio,,,true,,18,false,2026-09-04 00:00:00+00,मैं कभी-कभी सामाजिक अवसर पर सो जाता हूँ।
SLEEP-50/019,SLEEP-50/019,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,I have sleep attacks during the day.,radio,,,true,,19,false,2026-09-04 00:00:00+00,मुझे दिन में नींद आ जाती है।
SLEEP-50/020,SLEEP-50/020,INSOMNIA/2026,SLEEP-50/2026,Insomnia/SLEEP-50,"With intense emotions, my muscles sometimes collapse during the day.",radio,,,true,,20,false,2026-09-04 00:00:00+00,"तीव्र भावनाओं के कारण, दिन के समय मेरी मांसपेशियाँ कभी-कभी गिर जाती हैं।"
