option_id,question_id,option_label,option_value,points,display_order,status,created_at
SS-QOL/002/04,SS-QOL/002,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/002/05,SS-QOL/002,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/003/01,SS-QOL/003,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/003/02,SS-QOL/003,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/003/03,SS-QOL/003,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/003/04,SS-QOL/003,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/003/05,SS-QOL/003,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/004/01,SS-QOL/004,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/004/02,SS-QOL/004,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/004/03,SS-QOL/004,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/004/04,SS-QOL/004,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/004/05,SS-QOL/004,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/005/01,SS-QOL/005,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/005/02,SS-QOL/005,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/005/03,SS-QOL/005,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/005/04,SS-QOL/005,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/005/05,SS-QOL/005,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/006/01,SS-QOL/006,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/006/02,SS-QOL/006,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/006/03,SS-QOL/006,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/006/04,SS-QOL/006,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/006/05,SS-QOL/006,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/007/01,SS-QOL/007,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/007/02,SS-QOL/007,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/007/03,SS-QOL/007,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/007/04,SS-QOL/007,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/007/05,SS-QOL/007,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/008/01,SS-QOL/008,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/008/02,SS-QOL/008,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/008/03,SS-QOL/008,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/008/04,SS-QOL/008,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/008/05,SS-QOL/008,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/009/01,SS-QOL/009,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/009/02,SS-QOL/009,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/009/03,SS-QOL/009,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/009/04,SS-QOL/009,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/009/05,SS-QOL/009,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/010/01,SS-QOL/010,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/010/02,SS-QOL/010,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/010/03,SS-QOL/010,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/010/04,SS-QOL/010,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/010/05,SS-QOL/010,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/011/01,SS-QOL/011,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/011/02,SS-QOL/011,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/011/03,SS-QOL/011,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/011/04,SS-QOL/011,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/011/05,SS-QOL/011,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/012/01,SS-QOL/012,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/012/02,SS-QOL/012,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/012/03,SS-QOL/012,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/012/04,SS-QOL/012,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/012/05,SS-QOL/012,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/013/01,SS-QOL/013,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/013/02,SS-QOL/013,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/013/03,SS-QOL/013,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/013/04,SS-QOL/013,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/013/05,SS-QOL/013,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/014/01,SS-QOL/014,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/014/02,SS-QOL/014,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/014/03,SS-QOL/014,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/014/04,SS-QOL/014,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/014/05,SS-QOL/014,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/015/01,SS-QOL/015,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/015/02,SS-QOL/015,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/015/03,SS-QOL/015,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/015/04,SS-QOL/015,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/015/05,SS-QOL/015,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/016/01,SS-QOL/016,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/016/02,SS-QOL/016,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/016/03,SS-QOL/016,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/016/04,SS-QOL/016,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/016/05,SS-QOL/016,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/017/01,SS-QOL/017,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/017/02,SS-QOL/017,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/017/03,SS-QOL/017,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/017/04,SS-QOL/017,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/017/05,SS-QOL/017,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/018/01,SS-QOL/018,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/018/02,SS-QOL/018,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/018/03,SS-QOL/018,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/018/04,SS-QOL/018,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/018/05,SS-QOL/018,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/019/01,SS-QOL/019,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/019/02,SS-QOL/019,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/019/03,SS-QOL/019,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/019/04,SS-QOL/019,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/019/05,SS-QOL/019,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/020/01,SS-QOL/020,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/020/02,SS-QOL/020,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/020/03,SS-QOL/020,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/020/04,SS-QOL/020,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/020/05,SS-QOL/020,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/021/01,SS-QOL/021,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/021/02,SS-QOL/021,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/021/03,SS-QOL/021,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/021/04,SS-QOL/021,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/021/05,SS-QOL/021,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/022/01,SS-QOL/022,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/022/02,SS-QOL/022,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/022/03,SS-QOL/022,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/022/04,SS-QOL/022,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/022/05,SS-QOL/022,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/023/01,SS-QOL/023,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/023/02,SS-QOL/023,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/023/03,SS-QOL/023,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/023/04,SS-QOL/023,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/023/05,SS-QOL/023,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/024/01,SS-QOL/024,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/024/02,SS-QOL/024,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/024/03,SS-QOL/024,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/024/04,SS-QOL/024,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/024/05,SS-QOL/024,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/025/01,SS-QOL/025,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/025/02,SS-QOL/025,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/025/03,SS-QOL/025,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/025/04,SS-QOL/025,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/025/05,SS-QOL/025,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/026/01,SS-QOL/026,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/026/02,SS-QOL/026,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/026/03,SS-QOL/026,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/026/04,SS-QOL/026,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/026/05,SS-QOL/026,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/027/01,SS-QOL/027,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/027/02,SS-QOL/027,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/027/03,SS-QOL/027,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/027/04,SS-QOL/027,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/027/05,SS-QOL/027,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/028/01,SS-QOL/028,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/028/02,SS-QOL/028,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/028/03,SS-QOL/028,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/028/04,SS-QOL/028,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/028/05,SS-QOL/028,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/029/01,SS-QOL/029,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/029/02,SS-QOL/029,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/029/03,SS-QOL/029,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/029/04,SS-QOL/029,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/029/05,SS-QOL/029,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/030/01,SS-QOL/030,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/030/02,SS-QOL/030,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/030/03,SS-QOL/030,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/030/04,SS-QOL/030,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/030/05,SS-QOL/030,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/031/01,SS-QOL/031,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/031/02,SS-QOL/031,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/031/03,SS-QOL/031,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/031/04,SS-QOL/031,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/031/05,SS-QOL/031,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/032/01,SS-QOL/032,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/032/02,SS-QOL/032,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/032/03,SS-QOL/032,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/032/04,SS-QOL/032,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/032/05,SS-QOL/032,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/033/01,SS-QOL/033,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/033/02,SS-QOL/033,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/033/03,SS-QOL/033,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/033/04,SS-QOL/033,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/033/05,SS-QOL/033,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/034/01,SS-QOL/034,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/034/02,SS-QOL/034,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/034/03,SS-QOL/034,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/034/04,SS-QOL/034,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/034/05,SS-QOL/034,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/035/01,SS-QOL/035,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/035/02,SS-QOL/035,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/035/03,SS-QOL/035,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/035/04,SS-QOL/035,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/035/05,SS-QOL/035,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/036/01,SS-QOL/036,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/036/02,SS-QOL/036,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/036/03,SS-QOL/036,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/036/04,SS-QOL/036,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/036/05,SS-QOL/036,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
SS-QOL/037/01,SS-QOL/037,संपूर्ण सहायता - बिल्कुल नहीं कर सका - दृढ़तापूर्वक सहमत हूँ,0,1,1,true,2026-09-04 00:00:00+00
SS-QOL/037/02,SS-QOL/037,बहुत मदद - बहुत परेशानी - मामूली सहमति,1,2,2,true,2026-09-04 00:00:00+00
SS-QOL/037/03,SS-QOL/037,कुछ मदद - कुछ परेशानी - न सहमत न असहमत,2,3,3,true,2026-09-04 00:00:00+00
SS-QOL/037/04,SS-QOL/037,थोड़ी मदद - थोड़ी परेशानी - मामूली असहमत,3,4,4,true,2026-09-04 00:00:00+00
SS-QOL/037/05,SS-QOL/037,किसी मदद की जरूरत नहीं - कोई परेशानी नहीं - पूरी तरह असहमत,4,5,5,true,2026-09-04 00:00:00+00
